combination,pairs_count,score,best_weighting,mean_balance,median_balance,std_balance,mean_mdd,worst_mdd,mean_sharpe,mean_sortino,mean_calmar,mean_ulcer,mean_var95,mean_cvar95,mean_omega,mean_cagr,median_cagr,prob_profit,prob_2x,prob_ruin,p5,p50,p95,p99
TRXUSDT + LTCUSDT + ARBUSDT + BTCUSDT + TONUSDT,5,-55.23156157791521,risk_parity,4181.293980076576,4218.710227802534,171.2998155172987,-0.5815461725399554,-0.6577660701580832,-234.01181594490615,-271.42705824254966,-1.7209744111781,0.37231587003037436,-0.0020024657090589267,-0.0025035294583767138,0.03127443185006209,-0.9999999999999993,-0.9999999999999994,0.0,0.0,1.0,3763.768574470663,4218.710227802534,4370.832695698311,4430.316324888972
TRXUSDT + LTCUSDT + ARBUSDT + BTCUSDT + DOGEUSDT,5,-44.60734800400112,equal,4825.667872587541,4858.009363822557,190.7607256036362,-0.5171610185450448,-0.6123066309262541,-169.78628871507934,-218.63437910825044,-1.93611443961779,0.3261648991561134,-0.0019320425613111247,-0.0023751167761932664,0.08064684113188576,-0.9999999999808303,-0.9999999999860893,0.0,0.0,0.886,4394.951049800748,4858.009363822557,5046.664426722747,5136.35902196712
TRXUSDT + LTCUSDT + ARBUSDT + BTCUSDT + AAVEUSDT,5,-53.85344719293891,equal,4311.967447007038,4339.845636082498,165.99971812184444,-0.5684714665438596,-0.6597379274021915,-220.04246119682455,-264.6090850295017,-1.7605288441942633,0.3626094755377081,-0.0020195778972727256,-0.0024614751406495756,0.04450792627110944,-0.9999999999999973,-0.9999999999999982,0.0,0.0,1.0,3896.105058956117,4339.845636082498,4505.871945928111,4541.899552098195
TRXUSDT + LTCUSDT + ARBUSDT + BTCUSDT + HBARUSDT,5,-58.55725906823239,risk_parity,3846.0540483614677,3873.8320714759557,149.3669266053736,-0.615033933938468,-0.7102811511260998,-255.64395889630964,-287.86536359462156,-1.6268425837034861,0.3973098437460554,-0.002115800275725791,-0.0025557418995780907,0.020647641478999668,-1.0,-1.0,0.0,0.0,1.0,3514.3700632088394,3873.8320714759557,4015.439423714536,4069.2552783021843
TRXUSDT + LTCUSDT + ARBUSDT + AVAXUSDT + TONUSDT,5,-64.52414128237521,risk_parity,3537.841561041109,3562.534296746374,147.68126303215737,-0.6458992005235895,-0.7254473031545863,-275.93884122432786,-317.52314348625475,-1.5490099326346736,0.42075709617482804,-0.002082744864204545,-0.002520030832474328,0.027968554615585367,-1.0,-1.0,0.0,0.0,1.0,3215.172606108081,3562.534296746374,3712.8397886701996,3787.372275853063
TRXUSDT + LTCUSDT + ARBUSDT + AVAXUSDT + DOGEUSDT,5,-50.26903790960787,equal,3838.637398174859,3867.123467870633,164.7166069861981,-0.6158927641147668,-0.6963280565089499,-185.4280475527271,-246.46329313660874,-1.6247838985889829,0.3972261301174933,-0.0021558731625645707,-0.002661949332281701,0.07610858459769532,-0.9999999999999993,-0.9999999999999997,0.0,0.0,1.0,3491.823064638057,3867.123467870633,4047.4947392132513,4121.2643975870205
TRXUSDT + LTCUSDT + ARBUSDT + AVAXUSDT + AAVEUSDT,5,-60.56490693001195,equal,3397.1461941046246,3423.578735306702,154.4437241248835,-0.6599819930805702,-0.7501222802087594,-241.59610566288262,-297.65062778961465,-1.515995467450204,0.4314777945977444,-0.002226031473652754,-0.0027616112348752076,0.04215007111184873,-1.0,-1.0,0.0,0.0,1.0,3083.744815882447,3423.578735306702,3583.8090423299636,3670.29242451297
TRXUSDT + LTCUSDT + ARBUSDT + AVAXUSDT + HBARUSDT,5,-66.92657390340578,equal,2622.141374501802,2639.678710732166,113.64671374454419,-0.7374847068799274,-0.7878682368757376,-279.0841625689691,-328.886237829373,-1.35627602619865,0.49538566356157715,-0.0025646428832194514,-0.0030750744002438707,0.023548150332791024,-1.0,-1.0,0.0,0.0,1.0,2376.2106453909337,2639.678710732166,2760.421190652259,2816.022497750642
TRXUSDT + LTCUSDT + ARBUSDT + TONUSDT + AAVEUSDT,5,-75.32778665642986,risk_parity,3453.3857559463854,3476.2209652325496,137.86399501070147,-0.6543244599410499,-0.7425552912835226,-330.2078890941191,-371.484783836718,-1.528950306245747,0.42664759204931224,-0.002086120258531884,-0.0025149829494580853,0.021056750283874066,-1.0,-1.0,0.0,0.0,1.0,3148.7904723303554,3476.2209652325496,3617.4436417099496,3676.5164749427454
TRXUSDT + LTCUSDT + ARBUSDT + TONUSDT + DOGEUSDT,5,-62.77573533556803,risk_parity,3648.5030608618536,3673.196845241085,154.6133119870958,-0.634843842180487,-0.7123845223146554,-268.35790806932823,-308.84874232250655,-1.5760923804193923,0.41223529885481,-0.002030892430285201,-0.0024925648282157716,0.028981601918339515,-1.0,-1.0,0.0,0.0,1.0,3306.2898943569294,3673.196845241085,3838.523051402732,3901.9876580361633
TRXUSDT + LTCUSDT + ARBUSDT + DOGEUSDT + AAVEUSDT,5,-59.937967628371176,equal,3815.6741663780044,3844.0814659016837,160.92288903766135,-0.6181194135251417,-0.6989786736043605,-242.80237555203507,-294.77459671574877,-1.618859020223615,0.39877133482097454,-0.002052990812398425,-0.002503725749217453,0.04825696174795779,-1.0,-1.0,0.0,0.0,1.0,3449.279929877866,3844.0814659016837,4011.996536575481,4069.95029991149
TRXUSDT + LTCUSDT + ARBUSDT + TONUSDT + HBARUSDT,5,-78.76873220890872,risk_parity,2916.7457018226305,2935.879850504928,129.2300790559976,-0.7080154169117623,-0.8031668318786763,-356.45926506103496,-388.31479359192423,-1.4128526589686479,0.4705303084972667,-0.002309507230262889,-0.0027511057181432,0.012144983392564007,-1.0,-1.0,0.0,0.0,1.0,2628.4214172107095,2935.879850504928,3067.7870139628735,3116.8311241959987
TRXUSDT + LTCUSDT + ARBUSDT + DOGEUSDT + HBARUSDT,5,-65.56499520477972,risk_parity,3303.101260020841,3330.007321438581,133.50180672773485,-0.6693869492684474,-0.7309950520942918,-287.9912214875338,-322.57261942377653,-1.494478401951331,0.43922649815866593,-0.0021579534584270908,-0.0025943802171401265,0.01939874383547309,-1.0,-1.0,0.0,0.0,1.0,2984.2758924893838,3330.007321438581,3445.8749353815556,3531.4170070563023
TRXUSDT + LTCUSDT + ARBUSDT + AAVEUSDT + HBARUSDT,5,-74.83472905852553,risk_parity,3153.6629412958787,3183.1258275353503,147.7245860077951,-0.6843054752883682,-0.7796267947099282,-336.1766390052865,-368.8186798616203,-1.4619922359729507,0.45093802506801806,-0.0021914305975087142,-0.0026793837514387164,0.014052353087070655,-1.0,-1.0,0.0,0.0,1.0,2809.1993944619344,3183.1258275353503,3316.812437343441,3365.9987311014684
TRXUSDT + LTCUSDT + BTCUSDT + AVAXUSDT + TONUSDT,5,-48.027380344421154,risk_parity,4325.732249786225,4367.871092329024,183.44016513644783,-0.5670834303875094,-0.6521407029296483,-197.16844114395442,-235.48922324658812,-1.7651677308639133,0.3615534575577444,-0.002002000723531734,-0.0025293240739810104,0.04423500135190373,-0.9999999999995478,-0.9999999999996501,0.0,0.0,1.0,3864.985495827508,4367.871092329024,4526.236513617338,4594.600643999845
TRXUSDT + LTCUSDT + BTCUSDT + AVAXUSDT + DOGEUSDT,5,-38.546887454212865,equal,4806.632179662555,4847.276330521076,211.55784391960037,-0.519117764256835,-0.6194169237502487,-140.04275497506046,-188.34784269804445,-1.9293788081153702,0.3272025707793055,-0.0020526391143365465,-0.002561342772104924,0.10860070608664679,-0.999999999568701,-0.999999999672478,0.0,0.0,0.868,4310.450195030116,4847.276330521076,5058.187047303331,5133.634170504277
TRXUSDT + LTCUSDT + BTCUSDT + AVAXUSDT + AAVEUSDT,5,-47.191468723402004,equal,4317.138644673122,4343.927057255337,165.69820907175108,-0.5680159983979178,-0.6393779804083399,-183.13095723385703,-231.31779241562,-1.7619403365893853,0.3622364189605451,-0.0021312956641115987,-0.0025985174352124796,0.06639062944967608,-0.9999999999996105,-0.9999999999997107,0.0,0.0,1.0,3938.663148465797,4343.927057255337,4512.245935443578,4569.961424294412
TRXUSDT + LTCUSDT + BTCUSDT + AVAXUSDT + HBARUSDT,5,-52.428204054176724,risk_parity,3929.1930151466754,3960.9492421121977,163.36528317222312,-0.6067519935160992,-0.6917648645487391,-223.07325337553914,-257.2713476019371,-1.6492510328974308,0.391649007912944,-0.002129805479864869,-0.0025788232664119225,0.027859793813680384,-0.9999999999999679,-0.9999999999999742,0.0,0.0,1.0,3537.736302528332,3960.9492421121977,4093.1255434975587,4145.289001594151
TRXUSDT + LTCUSDT + BTCUSDT + TONUSDT + DOGEUSDT,5,-47.96670077337278,risk_parity,4462.625358084439,4493.195081528042,166.1329909328104,-0.5533541055045385,-0.6218016349361281,-196.16530578441473,-235.24958162284958,-1.8087109461763924,0.35154418716161284,-0.0019488374973897949,-0.0024365785694640913,0.04651067113989909,-0.9999999999987924,-0.9999999999990681,0.0,0.0,1.0,4075.128419590288,4493.195081528042,4645.569369291653,4748.284490022301
TRXUSDT + LTCUSDT + BTCUSDT + TONUSDT + AAVEUSDT,5,-55.32576779084579,risk_parity,4198.835992821926,4219.953824664213,153.99998036431163,-0.5797755988082711,-0.6556956199284738,-232.09749758035963,-271.9047732670734,-1.7259721189643338,0.37113690318514264,-0.0020234286754092523,-0.0024774600082462335,0.034861054449509314,-0.9999999999999991,-0.9999999999999994,0.0,0.0,1.0,3836.0676654900226,4219.953824664213,4380.487756823115,4425.748254859605
TRXUSDT + LTCUSDT + BTCUSDT + TONUSDT + HBARUSDT,5,-60.15366445033539,risk_parity,3590.464482406879,3612.795099922412,137.65676328038884,-0.6405676292352566,-0.7326372785415387,-264.0043834454859,-295.6965959674334,-1.5618115112118889,0.4162182542526524,-0.0022421196705488013,-0.002684259112437613,0.01896833440019506,-1.0,-1.0,0.0,0.0,1.0,3298.557537044517,3612.795099922412,3747.5673713162937,3808.9295215799475
TRXUSDT + LTCUSDT + BTCUSDT + DOGEUSDT + AAVEUSDT,5,-44.088209023779086,equal,4839.309732421841,4863.118427855645,182.34855109869937,-0.5158137028855653,-0.621183125928018,-165.4274672092417,-216.0494887433764,-1.94096285162656,0.3247063724002419,-0.001955694492674866,-0.002384828304488886,0.08879661693724782,-0.999999999979874,-0.9999999999855738,0.0,0.0,0.882,4453.006512328042,4863.118427855645,5055.288530267533,5136.829351584687
TRXUSDT + LTCUSDT + BTCUSDT + DOGEUSDT + HBARUSDT,5,-50.76045196605705,equal,3850.1810277428867,3868.702540907546,139.91758065326857,-0.6146427167769332,-0.6806839600875619,-206.7474989128082,-248.89764929509693,-1.627783105270012,0.3967506337302208,-0.0022581388821526502,-0.002676771880516955,0.042390064896503384,-0.9999999999999839,-0.9999999999999885,0.0,0.0,1.0,3590.582050875066,3868.702540907546,4033.8479491719418,4076.0588456381142
TRXUSDT + LTCUSDT + BTCUSDT + AAVEUSDT + HBARUSDT,5,-57.2788393393224,risk_parity,3858.899211906628,3889.0125274610937,152.2741317396857,-0.6137439969613782,-0.6864907433623829,-248.44890471830828,-281.48362114323743,-1.6303081428629373,0.39599751715548426,-0.0021347119666787853,-0.002585707888451551,0.022728813037270045,-1.0,-0.9999999999999999,0.0,0.0,1.0,3499.3726488363486,3889.0125274610937,4026.3339469536895,4080.1498770007033
TRXUSDT + LTCUSDT + AVAXUSDT + TONUSDT + DOGEUSDT,5,-54.12310389161995,risk_parity,3795.2317840965866,3821.6409866911695,156.88229296391629,-0.6201736651747781,-0.6997092243630724,-223.6444598830221,-265.6817517914575,-1.6134436348821855,0.4009182651510896,-0.0020295416532224975,-0.002503590734967502,0.04190182202839892,-0.9999999999999998,-0.9999999999999998,0.0,0.0,1.0,3444.120874256157,3821.6409866911695,3973.631656209877,4023.6286209817736
TRXUSDT + LTCUSDT + AVAXUSDT + TONUSDT + AAVEUSDT,5,-64.55936863636559,risk_parity,3552.187364851864,3567.066347180793,130.41928018825163,-0.6444368693379224,-0.7106543546293226,-275.54621037333214,-317.70598804226086,-1.5523600668317448,0.4195997838890352,-0.0020983096405351276,-0.0024982479164218224,0.029411369024356246,-1.0,-1.0,0.0,0.0,1.0,3285.6464612161662,3567.066347180793,3719.5089890621066,3780.3035339394905
TRXUSDT + LTCUSDT + AVAXUSDT + DOGEUSDT + AAVEUSDT,5,-48.401185747311146,equal,3846.5779875746,3873.470008391948,180.3036086006065,-0.6151458433131629,-0.6990148182896326,-179.31535148818543,-237.13042047410238,-1.6269829229075146,0.39680685867748067,-0.0021866839544511228,-0.0027568378040404235,0.08020482077389701,-0.9999999999999993,-0.9999999999999996,0.0,0.0,1.0,3456.542245043105,3873.470008391948,4084.3662196689784,4167.880867612676
TRXUSDT + LTCUSDT + AVAXUSDT + TONUSDT + HBARUSDT,5,-67.24286789538482,risk_parity,2921.600121249997,2944.8079105608817,135.23272324978208,-0.7075134334627411,-0.786648567881551,-298.15939691091233,-330.6932770064413,-1.4138993387111964,0.47046123867376743,-0.0023461834139302707,-0.002828808384946535,0.01663412457885726,-1.0,-1.0,0.0,0.0,1.0,2597.001409238504,2944.8079105608817,3088.4807030668794,3128.576551701819
TRXUSDT + LTCUSDT + AVAXUSDT + DOGEUSDT + HBARUSDT,5,-53.689799198650626,equal,2966.6373526489056,2986.6719429988525,141.58599031138428,-0.7030548597580863,-0.7588208498917646,-211.56957160648864,-262.9820602925761,-1.4229286908084027,0.4663157106904663,-0.002504284776510183,-0.0030765675227710735,0.04562530481384775,-1.0,-1.0,0.0,0.0,1.0,2659.615054841718,2986.6719429988525,3150.447079383153,3209.4867693235724
TRXUSDT + LTCUSDT + AVAXUSDT + AAVEUSDT + HBARUSDT,5,-65.92544430490089,risk_parity,3215.1567935096814,3236.59916618202,132.08519991024903,-0.6781545568117897,-0.7618696982819279,-289.96280420143614,-324.3143256637944,-1.4751301488969206,0.44618890724411253,-0.0022164339590402386,-0.0026429841425857654,0.019183805661472306,-1.0,-1.0,0.0,0.0,1.0,2916.028623448885,3236.59916618202,3363.5076690702526,3431.6571707296303
TRXUSDT + LTCUSDT + TONUSDT + DOGEUSDT + AAVEUSDT,5,-62.85585122658493,risk_parity,3656.016044496365,3673.152199065542,141.9612696953548,-0.634076769401601,-0.6896619788265844,-267.4826589015023,-309.2538163581843,-1.5778646657097637,0.4111836255862137,-0.0020492496736078457,-0.002481695459641623,0.030704432269367258,-1.0,-1.0,0.0,0.0,1.0,3329.8604974579957,3673.152199065542,3830.977181437132,3882.3098722526984
TRXUSDT + LTCUSDT + TONUSDT + DOGEUSDT + HBARUSDT,5,-67.09124996015382,risk_parity,3032.5098535089805,3050.260397922939,120.8154874821265,-0.6964143001331159,-0.7680251383467357,-296.7768517281907,-330.01460620372995,-1.436346142794976,0.46085344632555536,-0.002289081746360628,-0.0027313205197380076,0.01731071768993201,-1.0,-1.0,0.0,0.0,1.0,2770.065109111379,3050.260397922939,3172.3319039852036,3226.4012842524003
TRXUSDT + LTCUSDT + TONUSDT + AAVEUSDT + HBARUSDT,5,-78.2133606746926,risk_parity,2930.9180427944166,2946.5019585399623,119.70522114076508,-0.7065780356525363,-0.7845033319552166,-352.8893796727271,-385.5474299380136,-1.4156643727037548,0.46937671817561716,-0.00231720709766028,-0.0027462586661859524,0.01295964319517524,-1.0,-1.0,0.0,0.0,1.0,2704.216375614964,2946.5019585399623,3077.775952094591,3119.3577524320026
TRXUSDT + LTCUSDT + DOGEUSDT + AAVEUSDT + HBARUSDT,5,-66.15699058478505,equal,2947.6942843699585,2968.693304058391,125.8709047446047,-0.7049005549634819,-0.7788080257976563,-282.72843876946627,-325.2887498079354,-1.4190774039525118,0.4682621258477777,-0.002398309313427749,-0.002829348853991571,0.02545418859682394,-1.0,-1.0,0.0,0.0,1.0,2709.8329588703527,2968.693304058391,3101.538920265169,3166.551014066318
TRXUSDT + ARBUSDT + BTCUSDT + AVAXUSDT + TONUSDT,5,-52.45381716388824,risk_parity,3312.0594484955104,3334.294317918379,139.61012164881674,-0.6684461235778968,-0.7266153464436309,-226.31861516361676,-257.0244512118414,-1.4966417622200265,0.43878650706016764,-0.002503894182169039,-0.0030404694709298017,0.025111112283397092,-1.0,-1.0,0.0,0.0,1.0,3003.795384645622,3334.294317918379,3489.3274307996144,3524.3569402671696
TRXUSDT + ARBUSDT + BTCUSDT + AVAXUSDT + DOGEUSDT,5,-41.43452009003573,equal,4239.837593633614,4272.043173868646,191.8009725820488,-0.5756580132786712,-0.6961613910915659,-159.0451694995914,-202.50405050874258,-1.7389544220839905,0.36774031697537907,-0.002260277988597718,-0.0027892950172561343,0.07637040959035545,-0.9999999999902018,-0.9999999999927439,0.0,0.0,1.0,3830.1140497186666,4272.043173868646,4463.011693965237,4535.638492153754
TRXUSDT + ARBUSDT + BTCUSDT + AVAXUSDT + AAVEUSDT,5,-49.73844144621471,equal,3811.9802452927147,3832.1325112792974,149.03618555740888,-0.6184558621779431,-0.684274232299523,-201.73280491055573,-243.769109073332,-1.6178403046243703,0.39981059805634167,-0.002333769629891151,-0.002810240666092033,0.046537050575978844,-0.9999999999999944,-0.9999999999999962,0.0,0.0,1.0,3461.9308641895277,3832.1325112792974,4002.4754530929167,4057.339511635083
TRXUSDT + ARBUSDT + BTCUSDT + AVAXUSDT + HBARUSDT,5,-55.27723175988409,equal,3048.5381450304,3062.4644098579497,120.92894676346204,-0.694770256009462,-0.7472292801548754,-238.57691014348435,-270.9576465466713,-1.4397540861276257,0.45975160941284826,-0.0026486171135642867,-0.0030927124540390274,0.022419197972477482,-1.0,-1.0,0.0,0.0,1.0,2805.5535178388996,3062.4644098579497,3204.0080072320065,3272.07184653499
TRXUSDT + ARBUSDT + BTCUSDT + TONUSDT + DOGEUSDT,5,-51.449957733309176,equal,3350.0509499902405,3377.3704141273092,152.0322468164885,-0.664647000473932,-0.7524198621193054,-220.50324304056136,-252.03342834292386,-1.5053142661049015,0.4357463342230667,-0.002462371333437767,-0.003063012698718632,0.027291067385060166,-1.0,-1.0,0.0,0.0,1.0,3007.066369816883,3377.3704141273092,3515.6383915099127,3587.144213708389
TRXUSDT + ARBUSDT + BTCUSDT + TONUSDT + HBARUSDT,5,-63.61265515287817,risk_parity,2703.2713818494594,2718.0522657902275,115.89159437662262,-0.7292206242129421,-0.778938420624644,-288.6000926109286,-312.3698332169142,-1.3716644945304828,0.488574977800816,-0.0027630615824712147,-0.0032726311659704785,0.010842351185050298,-1.0,-1.0,0.0,0.0,1.0,2428.480060396096,2718.0522657902275,2850.6050244951593,2909.25844714006
TRXUSDT + ARBUSDT + BTCUSDT + TONUSDT + AAVEUSDT,5,-58.88719510301043,risk_parity,3322.0120987708756,3342.8154557666358,128.73220792159893,-0.667447030598148,-0.7316129191930582,-257.922065677312,-289.19551520736707,-1.4987891256992174,0.4374042155678076,-0.0024614891387524755,-0.0029552402475217796,0.020632353106713346,-1.0,-1.0,0.0,0.0,1.0,3031.217414732031,3342.8154557666358,3478.902677067157,3549.074251627957
TRXUSDT + ARBUSDT + BTCUSDT + DOGEUSDT + AAVEUSDT,5,-46.33165587002241,equal,4254.465984018126,4286.502928089062,178.7204132112494,-0.5742571285987931,-0.6494586032581612,-181.96617108457832,-226.98621206747112,-1.7429923061303394,0.366969851552938,-0.0021591389124029246,-0.0026664864926009136,0.06284896438494281,-0.9999999999997301,-0.9999999999998175,0.0,0.0,1.0,3859.3415722489676,4286.502928089062,4471.2401225918575,4535.550724667428
TRXUSDT + ARBUSDT + BTCUSDT + DOGEUSDT + HBARUSDT,5,-53.14692611184048,equal,3394.308931099036,3410.627247491189,126.96116106094668,-0.6602159447953309,-0.725865437267152,-222.66585128586598,-260.5471227268284,-1.5152012583847425,0.43178802907952174,-0.002466974227650001,-0.0029092171667550594,0.03135218658283763,-0.9999999999999999,-0.9999999999999999,0.0,0.0,1.0,3168.2115034660014,3410.627247491189,3549.9624613339793,3617.176657855192
TRXUSDT + ARBUSDT + BTCUSDT + AAVEUSDT + HBARUSDT,5,-61.72483899489889,equal,3070.5126607755,3086.8068613196547,114.61727343089467,-0.6925663318667993,-0.745077071210089,-274.2493354877954,-303.20774679445753,-1.4442918067253045,0.45766867279996903,-0.002572150322271282,-0.0030009989138699957,0.015557439901160883,-1.0,-1.0,0.0,0.0,1.0,2833.32567805188,3086.8068613196547,3204.3891753814532,3273.4637062516967
TRXUSDT + ARBUSDT + AVAXUSDT + TONUSDT + DOGEUSDT,5,-57.77840386692877,equal,2544.8218327340132,2560.6927397887002,117.22435974883045,-0.7452231471667156,-0.8018629848681935,-238.29766070188768,-283.08799560287224,-1.342206980128734,0.5021594183222258,-0.0026982747630412396,-0.0033021036113431135,0.031962672110700495,-1.0,-1.0,0.0,0.0,1.0,2311.3920958676435,2560.6927397887002,2707.0486069376716,2757.8825999282167
TRXUSDT + ARBUSDT + AVAXUSDT + TONUSDT + AAVEUSDT,5,-68.04587726253888,risk_parity,2632.670741017336,2651.5023138778906,119.60882126210575,-0.7364264020110108,-0.7968627782601595,-300.4275579603463,-334.4877762770412,-1.3582582076829952,0.4943787087653563,-0.0025829846438177686,-0.0030730122859444113,0.01789303395309657,-1.0,-1.0,0.0,0.0,1.0,2370.3717347188876,2651.5023138778906,2772.936289310406,2837.6066652751047
TRXUSDT + ARBUSDT + AVAXUSDT + TONUSDT + HBARUSDT,5,-72.92765095296211,equal,1741.9875174196043,1755.439721718566,89.18138881395211,-0.825549771344502,-0.8752770693390406,-322.5028386463815,-358.0578084014981,-1.2114534505967756,0.5767820899363885,-0.003130413956715972,-0.003741396903669808,0.011740693406164663,-1.0,-1.0,0.0,0.0,1.0,1559.6698613255896,1755.439721718566,1865.8025973068038,1888.3698822073786
TRXUSDT + ARBUSDT + AVAXUSDT + DOGEUSDT + AAVEUSDT,5,-52.78092644082008,equal,3367.8728831316794,3379.3090007931264,139.74581768901646,-0.6629316036344051,-0.7371824012270595,-203.177774767402,-258.718446615648,-1.5091076934458816,0.43453067230798353,-0.002394077668363713,-0.002895020285345898,0.0605908987082071,-1.0,-1.0,0.0,0.0,1.0,3110.993662630479,3379.3090007931264,3557.359723437267,3630.957897852142
TRXUSDT + ARBUSDT + AVAXUSDT + DOGEUSDT + HBARUSDT,5,-57.97158250849505,equal,2588.9978390219276,2603.583350672672,117.0729858761778,-0.7408214965202145,-0.7833659792479297,-234.92383531833346,-284.0922074504482,-1.3501856083452006,0.49813076723722116,-0.0027226303255185897,-0.003208283752811025,0.035247006553240465,-1.0,-1.0,0.0,0.0,1.0,2363.2909042368274,2603.583350672672,2737.9229416243097,2815.5581822092436
TRXUSDT + ARBUSDT + AVAXUSDT + AAVEUSDT + HBARUSDT,5,-69.1167785394856,risk_parity,2382.545547259586,2401.6528239413597,109.4913017612015,-0.7614402404982484,-0.8089606552283478,-312.1522050050001,-339.6306480583406,-1.3135691731618404,0.5161625971325908,-0.0026980622872173556,-0.003178424454672897,0.011965639859654072,-1.0,-1.0,0.0,0.0,1.0,2135.0752731724465,2401.6528239413597,2515.8555490763333,2571.543487758956
TRXUSDT + ARBUSDT + TONUSDT + DOGEUSDT + AAVEUSDT,5,-66.10501754645408,risk_parity,2757.341494849888,2773.8640496367025,121.37267383137852,-0.7239482424487284,-0.7723032405375634,-291.64284853419883,-324.8801134201544,-1.3816964481239884,0.48405901182118155,-0.0025211384577215326,-0.00301912175908579,0.01899451467758019,-1.0,-1.0,0.0,0.0,1.0,2484.557557920097,2773.8640496367025,2910.114906648839,2969.145568345254
TRXUSDT + ARBUSDT + TONUSDT + DOGEUSDT + HBARUSDT,5,-71.242187245066,equal,1953.651066489859,1964.9625202612356,96.16660375109056,-0.80432915428734,-0.8531281263111724,-325.80771692086137,-349.8517778691555,-1.243447600436043,0.5554806636981217,-0.002941054059367039,-0.0035264245606972124,0.009122388009981715,-1.0,-1.0,0.0,0.0,1.0,1739.7737768378224,1964.9625202612356,2081.084197828546,2121.333455459414
TRXUSDT + ARBUSDT + TONUSDT + AAVEUSDT + HBARUSDT,5,-81.18283604122692,risk_parity,2136.700232168697,2150.369678306515,94.19125961992081,-0.786014844259913,-0.826294601862283,-376.0254939633699,-399.7321659647932,-1.2724211420499423,0.5387468425224777,-0.0028167522952247327,-0.0033245876030114675,0.007183313263793563,-1.0,-1.0,0.0,0.0,1.0,1917.1631104745995,2150.369678306515,2252.7790595659635,2316.3099079746253
TRXUSDT + ARBUSDT + DOGEUSDT + AAVEUSDT + HBARUSDT,5,-67.88679455336992,equal,2561.0610926104046,2581.4571518023904,114.47111423339247,-0.7435808796195503,-0.787536693277858,-295.9551470140799,-333.6362150937877,-1.3451578026430868,0.5008253560712654,-0.0026130217698961847,-0.0030858061308146646,0.019886800817709913,-1.0,-1.0,0.0,0.0,1.0,2322.0875192968715,2581.4571518023904,2718.6223651291934,2765.2110388749434
TRXUSDT + BTCUSDT + AVAXUSDT + TONUSDT + AAVEUSDT,5,-51.06585424100334,risk_parity,3303.129656074298,3333.4265307199503,151.22427690656986,-0.6693067678893405,-0.7376008901521612,-218.16067616098852,-250.08617534949585,-1.4948218338843027,0.4388415544579693,-0.002534986667142033,-0.003137964892465176,0.028828984085785977,-1.0,-1.0,0.0,0.0,1.0,2941.1100570351596,3333.4265307199503,3476.231099168774,3528.8330777413644
TRXUSDT + BTCUSDT + AVAXUSDT + TONUSDT + DOGEUSDT,5,-45.10324012164874,equal,3356.5039687960007,3382.666473612665,152.92255269209923,-0.6640033027273434,-0.7516710039719899,-186.16351685030656,-220.31454441401513,-1.506795389892596,0.43537814354522625,-0.00256553506516541,-0.0031976617528534667,0.04239328015753086,-0.9999999999999909,-0.9999999999999937,0.0,0.0,1.0,3016.3080042832016,3382.666473612665,3547.9629988913425,3620.996511304639
TRXUSDT + BTCUSDT + AVAXUSDT + DOGEUSDT + AAVEUSDT,5,-41.60761823086891,equal,4275.436242271636,4288.235749936968,166.97401178452833,-0.5722128564865459,-0.6433003579017652,-156.7090964794866,-203.3890373011164,-1.7490499327024658,0.3651141421525542,-0.0022847749532201533,-0.0027452781720399494,0.08591761009577374,-0.9999999999876584,-0.999999999991867,0.0,0.0,1.0,3953.810946360781,4288.235749936968,4497.529777695605,4598.9911371960325
TRXUSDT + BTCUSDT + AVAXUSDT + TONUSDT + HBARUSDT,5,-56.79244422030225,risk_parity,2585.3793119429647,2602.5282347460934,112.26312249750812,-0.741090341794126,-0.8069401203037018,-253.5993159868219,-278.17803911647434,-1.349667062500866,0.49882995772656286,-0.0028863527774320268,-0.0034436777768296453,0.013994951620554147,-1.0,-1.0,0.0,0.0,1.0,2345.8334114191493,2602.5282347460934,2725.0950200184025,2776.8594266547366
TRXUSDT + BTCUSDT + AVAXUSDT + DOGEUSDT + HBARUSDT,5,-46.94459001282267,equal,3396.7339169874804,3407.1110611588856,143.21139538477124,-0.6600079634645367,-0.7186372211530714,-188.79698863665823,-229.54530484209175,-1.5158317994488375,0.4317571606654661,-0.002572760166353313,-0.003044034430818147,0.04605584537533512,-0.9999999999999751,-0.9999999999999843,0.0,0.0,1.0,3130.21180962883,3407.1110611588856,3598.9012735475762,3669.1386234654074
TRXUSDT + BTCUSDT + AVAXUSDT + AAVEUSDT + HBARUSDT,5,-54.24809217288418,equal,3042.235116795485,3063.4005202463777,135.06349358407226,-0.6954431398646561,-0.7697361846576456,-230.9897723597791,-265.81347921865154,-1.43845962565556,0.46004747744261093,-0.002664635030771654,-0.003152964089682481,0.025885343852762574,-1.0,-1.0,0.0,0.0,1.0,2708.5774572747855,3063.4005202463777,3210.3953271711503,3267.8241595795025
TRXUSDT + BTCUSDT + TONUSDT + DOGEUSDT + AAVEUSDT,5,-50.41246332599411,equal,3362.8563177815527,3391.79818239363,150.5705075219134,-0.6633814096304038,-0.736796841406871,-212.74257322871586,-246.85980301259488,-1.5081799075235258,0.4344334524094617,-0.002483980010908139,-0.00309934076428417,0.03291941607149762,-1.0,-1.0,0.0,0.0,1.0,3047.2037849152425,3391.79818239363,3544.650235871141,3613.4948437565936
